,Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
899,642301,Airline C,501,Airport 3,Airport 3,19,7,11,Type A,0.8383,8.0,3.152901,0.443745,1
900,6867342,Airline C,423,Airport 4,Airport 3,11,4,7,Type C,0.98542,2.0,1.219935,0.857645,1
901,7098051,Airline A,360,Airport 2,Airport 5,0,2,11,Type A,0.181313,51.0,0.241405,0.024904,1
902,3160141,Airline E,504,Airport 5,Airport 5,9,3,5,Type B,0.691346,44.0,2.928657,0.083495,1
903,861304,Airline D,591,Airport 4,Airport 2,3,2,7,Type E,0.080658,10.0,0.437749,0.776352,1
904,8170126,Airline D,535,Airport 1,Airport 2,14,5,9,Type B,0.042841,1.333333,3.817923,0.62409,0
905,1118149,Airline B,662,Airport 3,Airport 4,18,1,6,Type D,0.280819,4.0,3.551763,0.55902,0
906,2455499,Airline E,662,Airport 2,Airport 2,5,5,2,Type D,0.97092,44.0,1.846625,0.613979,1
907,7345178,Airline C,372,Airport 1,Airport 2,4,4,1,Type A,0.552196,80.89444549999997,2.056451,0.930191,1
908,7087386,Airline A,350,Airport 2,Airport 2,4,6,1,Type D,0.268271,5.333333,4.588805,0.655537,1
909,8353460,Airline B,423,Airport 5,Airport 2,17,3,10,Type B,0.132586,51.0,0.065668,0.647476,1
910,2399091,Airline D,570,Airport 3,Airport 4,2,1,9,Type C,0.920183,4.666667,2.816517,0.759471,1
911,5500779,Airline C,539,Airport 3,Airport 2,21,2,6,Type B,0.362367,22.66667,4.816806,0.866621,0
912,312306,Airline A,601,Airport 1,Airport 2,1,3,6,Type A,0.406697,1.777778,2.484968,0.294652,0
913,5323612,Airline A,396,Airport 3,Airport 3,3,2,4,Type D,0.857963,17.33333,2.923279,0.616749,1
914,2960474,Airline A,336,Airport 1,Airport 2,17,4,12,Type A,0.704403,8.0,0.953075,0.656972,1
915,5810294,Airline A,440,Airport 1,Airport 2,8,6,2,Type A,0.268636,69.33333,0.247259,0.151706,1
916,2206444,Airline A,558,Airport 1,Airport 2,18,1,10,Type A,0.521511,8.888889,0.634461,0.585357,1
917,3951577,Airline A,516,Airport 5,Airport 4,9,4,3,Type C,0.928231,15.0,3.398367,0.069551,1
918,8443793,Airline A,624,Airport 1,Airport 2,21,4,3,Type A,1.001204,48.88889,0.041585,0.20808,1
919,2460033,Airline D,428,Airport 1,Airport 4,14,6,8,Type E,0.07011,11.33333,4.417428,0.912963,1
920,1926830,Airline C,599,Airport 1,Airport 2,0,4,6,Type A,0.268613,8.0,3.139672,0.119243,0
921,3346247,Airline A,439,Airport 1,Airport 2,10,4,7,Type A,0.254539,20.44444,0.112867,0.651281,1
922,4818162,Airline E,577,Airport 4,Airport 5,13,2,9,Type C,0.533812,54.0,1.198837,0.323481,1
923,5229008,Airline E,576,Airport 1,Airport 2,9,7,1,Type C,0.749983,11.33333,2.971005,0.555313,0
924,371044,Airline C,657,Airport 1,Airport 4,18,5,2,Type D,0.295543,4.0,0.378006,0.234974,1
925,5325156,Airline C,366,Airport 4,Airport 2,23,2,9,Type E,0.757996,14.0,3.899937,0.444379,1
926,9037926,Airline B,638,Airport 3,Airport 2,20,6,5,Type C,0.668716,61.33333,4.59961,0.867333,1
927,9136561,Airline D,544,Airport 1,Airport 5,15,3,4,Type D,0.728222,2.0,4.806102,0.376217,0
928,5929144,Airline A,506,Airport 2,Airport 2,7,6,1,Type E,0.948244,15.0,3.668296,0.353031,1
929,7373055,Airline A,486,Airport 1,Airport 2,1,6,9,Type A,0.524612,27.55556,2.142064,0.501883,0
930,6436011,Airline B,492,Airport 1,Airport 5,22,6,11,Type D,0.342568,2.0,3.053537,0.100493,0
931,8661718,Airline A,503,Airport 5,Airport 3,6,6,9,Type E,0.683847,12.0,2.292718,0.387347,0
932,2415397,Airline B,339,Airport 2,Airport 2,18,4,4,Type D,0.807557,80.89444549999997,3.565674,0.0069,1
933,8254738,Airline C,524,Airport 1,Airport 2,6,6,9,Type C,0.191445,1.0,1.320903,0.503397,0
934,5654305,Airline E,515,Airport 2,Airport 3,14,3,10,Type B,0.8468,41.0,0.548922,0.847941,1
935,4481237,Airline A,434,Airport 1,Airport 2,7,6,1,Type A,0.157852,48.88889,1.904627,0.621082,1
936,6275231,Airline A,503,Airport 3,Airport 2,13,2,5,Type C,0.006394,6.0,4.990934,0.607725,0
937,2653568,Airline A,610,Airport 2,Airport 2,0,4,1,Type C,0.158427,7.0,3.087397,0.030563,0
938,5364294,Airline A,438,Airport 3,Airport 3,12,2,4,Type E,0.978667,48.66667,2.412712,0.859515,1
939,3967735,Airline A,386,Airport 4,Airport 2,2,4,12,Type D,0.523565,43.0,2.672021,0.385004,1
940,4975980,Airline B,427,Airport 3,Airport 4,20,2,5,Type A,0.046567,2.0,2.392321,0.974853,1
941,1705624,Airline E,336,Airport 5,Airport 2,5,1,11,Type C,0.997176,7.0,2.211001,0.120465,1
942,1108154,Airline A,662,Airport 1,Airport 2,18,5,3,Type A,0.844911,17.18519,2.367589,1.062756,1
943,7540230,Airline C,416,Airport 4,Airport 2,14,5,2,Type A,0.838005,10.66667,2.398816,0.634291,1
944,5914873,Airline C,626,Airport 4,Airport 3,3,4,6,Type D,0.212941,21.0,0.605512,0.05234,1
945,1695985,Airline C,375,Airport 5,Airport 5,20,1,11,Type C,0.105449,60.0,3.827583,0.971699,1
946,7695254,Airline B,438,Airport 3,Airport 4,2,3,3,Type C,0.515085,16.0,1.957808,0.013873,0
947,6039182,Airline D,506,Airport 1,Airport 5,3,1,10,Type C,0.772176,42.66667,3.553468,0.7307,1
948,4116804,Airline E,564,Airport 3,Airport 5,4,7,1,Type A,0.637781,21.33333,2.897847,0.88953,1
949,7106010,Airline A,493,Airport 2,Airport 4,17,4,11,Type A,0.631059,3.0,3.5659,0.175812,0
950,3739673,Airline D,346,Airport 3,Airport 5,9,1,5,Type A,0.757096,40.0,0.30997,0.343357,1
951,6082971,Airline C,494,Airport 4,Airport 3,7,3,2,Type A,0.227021,22.0,0.169367,0.561229,1
952,4334211,Airline A,625,Airport 1,Airport 2,11,4,2,Type A,0.761519,6.222222,0.946354,0.764785,1
953,7647064,Airline E,532,Airport 3,Airport 5,21,5,4,Type B,0.392111,6.666667,3.665831,0.871876,0
954,9625908,Airline A,662,Airport 1,Airport 2,2,6,4,Type A,0.169753,21.33333,0.759206,0.856204,1
955,6118640,Airline A,517,Airport 1,Airport 2,17,1,4,Type A,0.302143,24.0,1.283502,0.408748,0
956,3255597,Airline E,601,Airport 2,Airport 2,22,5,7,Type E,0.794004,68.66667,4.904051,0.82172,1
957,2197602,Airline E,552,Airport 2,Airport 5,7,5,1,Type D,0.895931,57.0,1.074373,0.966077,1
958,2052502,Airline C,436,Airport 4,Airport 3,0,2,8,Type A,0.282822,6.0,4.239717,0.226986,0
959,8154769,Airline A,493,Airport 5,Airport 5,13,3,12,Type D,0.190361,44.0,4.127304,0.074096,1
960,39767,Airline D,611,Airport 1,Airport 4,21,7,10,Type D,0.026725,1.0,4.656761,0.42662,0
961,5744762,Airline A,465,Airport 1,Airport 2,22,6,9,Type A,1.047697,3.555556,2.287854,0.991572,1
962,7755775,Airline A,539,Airport 1,Airport 2,12,1,10,Type A,0.783855,5.333333,1.2683,0.169078,1
963,5415263,Airline E,437,Airport 1,Airport 2,11,5,6,Type D,0.95703,18.0,3.409669,0.885798,1
964,9117721,Airline C,592,Airport 1,Airport 3,2,5,4,Type C,0.863849,4.0,3.094455,0.992213,1
965,2112524,Airline B,508,Airport 5,Airport 2,17,7,6,Type A,0.340467,13.0,1.744743,0.054002,1
966,8447196,Airline A,586,Airport 3,Airport 5,20,3,10,Type B,0.112683,8.0,1.598938,0.495256,0
967,9765720,Airline E,624,Airport 2,Airport 5,12,6,7,Type C,0.499057,12.0,1.90785,0.328885,0
968,286849,Airline D,567,Airport 3,Airport 2,14,6,6,Type E,0.026814,80.89444549999997,1.292289,0.39368,1
969,2578145,Airline E,481,Airport 5,Airport 3,9,7,11,Type A,0.149917,80.89444549999997,3.786918,0.451635,1
970,2519799,Airline A,483,Airport 1,Airport 2,0,5,1,Type A,0.333433,20.14815,2.411432,0.832167,0
971,4803875,Airline E,336,Airport 3,Airport 3,5,5,5,Type D,0.665647,16.66667,4.338859,0.5913,1
972,1441347,Airline A,542,Airport 1,Airport 2,8,5,8,Type A,0.609877,32.0,0.544851,1.081351,1
973,2830368,Airline E,604,Airport 1,Airport 4,9,5,8,Type E,0.30242,44.0,0.459577,0.332765,1
974,3697529,Airline D,376,Airport 3,Airport 3,14,2,12,Type D,0.564768,26.66667,3.78547,0.541504,1
975,2638373,Airline D,484,Airport 2,Airport 2,8,2,10,Type A,0.125203,2.0,1.951069,0.813329,0
976,1167498,Airline E,482,Airport 2,Airport 2,22,7,9,Type C,0.755708,11.0,4.123063,0.373028,0
977,6847197,Airline A,546,Airport 1,Airport 2,13,6,4,Type A,0.812035,10.66667,1.948089,0.523462,1
978,7669577,Airline C,514,Airport 3,Airport 3,10,4,10,Type E,0.216503,8.666667,3.327051,0.684975,0
979,8179858,Airline C,408,Airport 4,Airport 2,6,1,6,Type E,0.606392,12.0,1.276697,0.860744,1
980,3717991,Airline C,661,Airport 3,Airport 5,23,3,7,Type B,0.503303,46.0,0.720179,0.415681,1
981,4116904,Airline D,336,Airport 5,Airport 2,1,4,5,Type A,0.060816,41.0,1.263242,0.53195,1
982,3099750,Airline D,439,Airport 3,Airport 3,13,2,11,Type A,0.278154,1.0,2.548798,0.975122,0
983,5843614,Airline B,366,Airport 2,Airport 4,5,2,8,Type A,0.999483,10.0,4.897315,0.042469,1
984,4982247,Airline C,535,Airport 1,Airport 3,4,2,3,Type A,0.099536,29.0,0.518436,0.448229,1
985,438428,Airline C,546,Airport 3,Airport 2,4,4,8,Type A,0.506411,3.0,1.20036,0.635982,0
986,5926841,Airline A,488,Airport 1,Airport 2,18,2,5,Type A,0.949334,1.777778,1.568199,0.009481,1
987,8435240,Airline A,378,Airport 1,Airport 2,18,4,1,Type A,0.400652,46.22222,0.760911,0.671385,1
988,8935972,Airline C,406,Airport 1,Airport 3,5,2,6,Type D,0.260709,18.0,4.292521,0.0562,1
989,5809028,Airline B,589,Airport 1,Airport 3,9,5,2,Type B,0.890793,58.0,0.697085,0.857558,1
990,9471361,Airline B,492,Airport 5,Airport 4,22,5,7,Type C,0.30483,34.66667,4.815788,0.807086,0
991,2959917,Airline A,454,Airport 1,Airport 2,13,1,9,Type A,0.751493,59.55556,2.280937,0.036287,1
992,9551040,Airline D,430,Airport 1,Airport 2,16,2,3,Type B,0.740313,1.0,4.437645,0.048804,1
993,3612906,Airline A,488,Airport 1,Airport 2,2,7,10,Type A,0.888618,5.333333,0.432673,0.847816,1
994,6631486,Airline E,556,Airport 4,Airport 4,0,1,4,Type C,0.99476,10.0,1.647481,0.369545,1
995,6258508,Airline B,475,Airport 4,Airport 3,9,4,4,Type B,0.803192,2.666667,4.020484,0.575026,1
996,1042857,Airline A,543,Airport 1,Airport 3,2,1,4,Type C,0.657012,19.0,4.03904,0.270328,1
997,7367494,Airline A,343,Airport 1,Airport 2,4,2,3,Type A,0.995464,42.66667,1.762939,0.19459,1
998,4988703,Airline D,613,Airport 1,Airport 2,18,4,5,Type D,0.905745,80.89444549999997,2.240254,0.296077,1
999,4919906,Airline C,496,Airport 2,Airport 4,9,7,9,Type C,0.973166,66.0,1.557946,0.246714,1
1000,9322293,Airline D,401,Airport 3,Airport 5,15,4,11,Type B,0.776465,18.0,4.81479,0.448307,1
1001,4422264,Airline A,544,Airport 1,Airport 2,0,5,8,Type A,0.294927,26.66667,0.548156,0.840011,1
1002,5522764,Airline D,518,Airport 2,Airport 5,5,4,10,Type E,0.709806,7.0,0.21877,0.554129,1
1003,718159,Airline D,387,Airport 5,Airport 2,8,4,2,Type D,0.075128,15.0,0.045653,0.609178,1
1004,9148600,Airline A,487,Airport 1,Airport 2,4,1,12,Type A,0.417963,54.22222,1.937567,0.528838,1
1005,1336213,Airline E,448,Airport 3,Airport 2,13,7,9,Type E,0.115808,1.0,0.283526,0.324734,1
1006,2658681,Airline B,373,Airport 3,Airport 4,9,6,12,Type D,0.949943,22.0,2.693218,0.143509,1
1007,9606078,Airline A,457,Airport 4,Airport 5,1,4,10,Type E,0.338754,61.0,1.836462,0.354565,1
1008,4605361,Airline D,395,Airport 2,Airport 2,4,3,2,Type E,0.713216,3.0,0.734539,0.665199,1
1009,9763976,Airline B,377,Airport 4,Airport 2,0,6,7,Type E,0.571318,80.66667,3.702977,0.733777,1
1010,4416790,Airline A,549,Airport 1,Airport 2,9,5,5,Type A,0.207511,1.0,0.337517,0.527829,1
1011,5040547,Airline C,530,Airport 4,Airport 4,21,7,7,Type C,0.561344,65.0,1.591969,0.644997,1
1012,5966043,Airline E,474,Airport 3,Airport 5,8,7,5,Type B,0.661024,13.0,2.810956,0.210541,0
1013,6446782,Airline A,336,Airport 5,Airport 2,2,5,12,Type E,0.881517,4.0,2.012079,0.860066,1
1014,6805317,Airline C,492,Airport 4,Airport 2,14,4,6,Type C,0.070086,5.0,1.295741,0.865936,0
1015,40540,Airline A,576,Airport 2,Airport 3,3,1,8,Type C,0.295634,36.0,4.830005,0.320328,0
1016,8265575,Airline E,621,Airport 2,Airport 2,12,6,1,Type E,0.692341,40.66667,4.654852,0.547712,1
1017,3157674,Airline A,601,Airport 1,Airport 2,5,5,11,Type A,0.134332,26.66667,1.240236,0.682495,1
1018,1875935,Airline B,381,Airport 2,Airport 2,19,5,12,Type C,0.203553,79.0,1.968722,0.47243,1
1019,5629639,Airline A,422,Airport 1,Airport 2,16,3,1,Type A,0.31867,48.88889,0.768463,1.025035,1
1020,6747969,Airline A,483,Airport 5,Airport 5,22,4,5,Type C,0.669326,1.0,4.278781,0.739717,0
1021,3164537,Airline A,492,Airport 4,Airport 5,4,6,1,Type E,0.285961,22.0,2.839576,0.67251,0
1022,7182758,Airline C,503,Airport 5,Airport 2,14,5,3,Type A,0.599596,10.0,0.447611,0.520093,1
1023,8290278,Airline E,611,Airport 3,Airport 4,7,7,10,Type A,0.965348,18.0,4.266604,0.084847,1
1024,3054327,Airline A,519,Airport 4,Airport 2,4,5,9,Type A,0.793243,2.0,2.674431,0.107821,1
1025,8003420,Airline E,621,Airport 4,Airport 5,23,5,7,Type E,0.332903,9.0,2.277959,0.299009,0
1026,4004734,Airline A,422,Airport 1,Airport 2,12,5,12,Type A,0.5724,26.66667,0.844662,0.237963,1
1027,8689001,Airline B,461,Airport 3,Airport 2,0,1,6,Type B,0.200674,7.0,0.497133,0.952531,1
1028,4257176,Airline A,457,Airport 1,Airport 2,0,2,8,Type A,0.11572,27.55556,2.391755,0.461039,0
1029,4181903,Airline A,494,Airport 1,Airport 3,6,3,8,Type E,0.289715,50.66667,3.706218,0.876605,1
1030,156272,Airline E,364,Airport 1,Airport 4,21,7,6,Type E,0.369409,1.0,0.658888,0.81808,1
1031,9185872,Airline B,662,Airport 5,Airport 5,4,1,4,Type C,0.564367,30.66667,2.556344,0.81257,0
1032,8723765,Airline A,509,Airport 1,Airport 2,13,3,4,Type A,1.044067,26.66667,1.388938,0.242671,1
1033,3020187,Airline C,385,Airport 5,Airport 5,14,5,4,Type C,0.947852,1.0,0.839444,0.447322,1
1034,5048184,Airline D,391,Airport 1,Airport 2,20,3,6,Type D,0.070098,46.0,2.136108,0.317952,1
1035,8250638,Airline A,508,Airport 2,Airport 3,16,4,1,Type B,0.614646,4.666667,3.228731,0.970411,1
1036,2739515,Airline B,559,Airport 4,Airport 2,23,4,12,Type E,0.042353,9.0,1.620053,0.876744,0
1037,3707251,Airline C,593,Airport 5,Airport 2,17,2,2,Type E,0.648081,2.0,1.658045,0.249924,0
1038,5619324,Airline B,504,Airport 2,Airport 3,6,2,6,Type C,0.117703,22.0,0.810142,0.31352,1
1039,7392175,Airline B,560,Airport 3,Airport 2,21,3,11,Type E,0.946403,20.0,2.066203,0.528909,1
1040,6824928,Airline C,534,Airport 5,Airport 3,17,1,1,Type E,0.864339,12.0,2.919286,0.278606,1
1041,8264417,Airline B,489,Airport 4,Airport 2,18,1,9,Type A,0.022329,5.0,0.582628,0.82453,1
1042,7004547,Airline C,465,Airport 3,Airport 5,19,5,12,Type E,0.782132,36.0,3.073922,0.819231,1
1043,8885505,Airline A,502,Airport 3,Airport 5,6,1,6,Type D,0.635897,62.0,1.988966,0.72434,1
1044,2202538,Airline C,488,Airport 4,Airport 3,7,2,7,Type C,0.495369,15.33333,3.390911,0.68931,0
1045,2237146,Airline C,499,Airport 5,Airport 5,12,1,12,Type B,0.602634,8.0,1.574185,0.547302,0
1046,6433712,Airline A,544,Airport 1,Airport 2,17,5,1,Type A,0.77825,2.666667,1.421248,0.390501,1
1047,5770775,Airline C,661,Airport 4,Airport 2,23,4,8,Type A,0.884457,40.0,3.064014,0.836938,1
1048,5741067,Airline A,399,Airport 1,Airport 2,10,1,12,Type A,0.867358,2.666667,1.726268,0.966186,1
1049,2311934,Airline A,509,Airport 4,Airport 2,8,1,12,Type B,0.575378,1.0,3.784695,0.049509,0
1050,4614885,Airline D,535,Airport 3,Airport 5,22,2,12,Type C,0.824616,19.0,0.681759,0.398619,1
1051,7481023,Airline A,462,Airport 1,Airport 2,0,3,12,Type A,1.086923,34.66667,2.413107,0.029956,1
1052,9409818,Airline A,607,Airport 1,Airport 2,21,4,12,Type D,0.300182,12.0,4.418227,0.839477,0
1053,6508064,Airline A,451,Airport 5,Airport 2,7,3,5,Type A,0.118421,1.0,2.811594,0.177093,0
1054,2079544,Airline E,567,Airport 5,Airport 5,20,5,5,Type B,0.731448,23.33333,4.451794,0.673867,0
1055,3707680,Airline C,625,Airport 2,Airport 4,11,5,6,Type D,0.978596,30.0,1.912165,0.357376,1
1056,670413,Airline B,539,Airport 4,Airport 4,1,3,7,Type A,0.116706,34.0,0.371433,0.816065,1
1057,6697555,Airline A,482,Airport 1,Airport 2,14,2,7,Type A,0.531707,6.222222,1.817578,0.573398,0
1058,22882,Airline B,548,Airport 5,Airport 5,20,6,5,Type B,0.062268,47.0,4.916721,0.324402,1
1059,2042601,Airline E,460,Airport 5,Airport 2,23,2,1,Type C,0.776532,19.0,0.809273,0.323871,1
1060,5341663,Airline A,429,Airport 4,Airport 5,17,6,11,Type E,0.948709,23.0,3.21937,0.326927,1
1061,7581066,Airline A,536,Airport 2,Airport 4,16,6,9,Type A,0.498994,15.33333,4.267128,0.788579,0
1062,9351074,Airline A,574,Airport 1,Airport 2,14,2,6,Type A,0.509521,5.925926,2.462668,0.800005,0
1063,2947417,Airline A,509,Airport 2,Airport 2,19,6,9,Type A,0.907719,8.0,1.382639,0.319214,1
1064,3732794,Airline A,555,Airport 2,Airport 2,19,6,11,Type D,0.133388,1.0,0.843669,0.490208,1
1065,2965539,Airline D,662,Airport 1,Airport 2,8,6,4,Type D,0.891584,15.0,1.239251,0.076153,1
1066,6410371,Airline D,622,Airport 1,Airport 2,2,4,2,Type E,0.392126,12.66667,3.088608,0.8275,0
1067,9699749,Airline A,443,Airport 1,Airport 2,19,5,3,Type A,0.659406,35.55556,2.296821,0.299199,0
1068,3984110,Airline A,518,Airport 5,Airport 5,18,6,12,Type C,0.528292,1.333333,2.912679,0.889225,0
1069,3249800,Airline A,530,Airport 1,Airport 2,17,5,4,Type B,0.615979,51.33333,4.598107,0.596797,1
1070,4817002,Airline E,415,Airport 3,Airport 5,19,7,10,Type A,0.942123,6.0,3.850185,0.56782,1
1071,5421203,Airline C,561,Airport 5,Airport 3,7,5,12,Type D,0.951127,13.0,2.991947,0.162719,1
1072,284243,Airline C,424,Airport 3,Airport 2,0,7,8,Type A,0.831148,1.0,0.108993,0.069535,1
1073,5593925,Airline C,567,Airport 1,Airport 3,23,4,3,Type E,0.191544,31.0,1.865379,0.552617,0
1074,9029123,Airline A,662,Airport 1,Airport 2,23,5,8,Type A,0.433516,32.88889,0.343649,0.526488,1
1075,1649371,Airline A,487,Airport 1,Airport 2,14,3,6,Type A,0.587825,70.22222,0.805606,0.134643,1
1076,6429100,Airline E,543,Airport 1,Airport 5,18,1,4,Type D,0.905461,12.0,0.311667,0.835588,1
1077,6143237,Airline E,529,Airport 4,Airport 5,9,4,7,Type B,0.520865,8.0,1.039079,0.41724,1
1078,3501157,Airline C,406,Airport 3,Airport 2,11,1,11,Type B,0.977436,38.0,2.05343,0.260458,1
1079,1789962,Airline B,426,Airport 1,Airport 2,5,3,5,Type D,0.983841,24.0,2.574424,0.788272,1
1080,2795807,Airline A,535,Airport 1,Airport 2,12,2,5,Type A,0.698584,72.88889,0.542854,1.027197,1
1081,7597008,Airline C,513,Airport 5,Airport 2,3,2,9,Type B,0.877495,6.0,3.662887,0.305963,1
1082,3596073,Airline B,486,Airport 5,Airport 3,12,6,3,Type B,0.999223,24.0,2.951823,0.77595,1
1083,222853,Airline B,593,Airport 5,Airport 2,16,2,10,Type C,0.849717,1.333333,3.458803,0.65252,1
1084,9142503,Airline D,546,Airport 4,Airport 2,0,4,4,Type D,0.656911,12.66667,3.663828,0.989728,0
1085,706363,Airline A,662,Airport 5,Airport 2,4,2,5,Type B,0.845134,3.0,3.634602,0.203993,1
1086,4951777,Airline A,407,Airport 1,Airport 2,23,4,1,Type A,0.182655,18.37037,2.340585,1.080764,1
1087,892877,Airline A,459,Airport 1,Airport 2,16,4,7,Type A,0.734821,24.0,0.593051,0.354681,1
1088,411667,Airline D,645,Airport 2,Airport 3,17,1,8,Type D,0.216522,1.0,1.550778,0.411954,0
1089,6114570,Airline A,662,Airport 5,Airport 2,6,2,6,Type C,0.116064,11.0,0.671005,0.358826,1
1090,7293652,Airline E,414,Airport 4,Airport 2,15,5,9,Type B,0.892871,15.0,2.962932,0.268451,1
1091,2061193,Airline C,461,Airport 2,Airport 2,7,7,3,Type E,0.639645,8.0,1.975928,0.693223,0
1092,1954270,Airline B,482,Airport 1,Airport 4,11,2,2,Type D,0.243547,1.0,2.480994,0.589145,1
1093,5103049,Airline B,640,Airport 1,Airport 2,13,2,5,Type E,0.386782,11.0,1.049107,0.305692,1
1094,6407271,Airline C,486,Airport 3,Airport 5,18,2,9,Type E,0.973277,47.0,3.245301,0.132212,1
1095,7875059,Airline B,483,Airport 2,Airport 3,10,6,11,Type C,0.862182,13.0,3.095097,0.317376,1
1096,3951734,Airline D,473,Airport 3,Airport 5,11,5,1,Type D,0.015582,11.0,1.323922,0.381231,0
1097,5892384,Airline A,510,Airport 2,Airport 2,12,5,1,Type B,0.979801,80.89444549999997,2.327083,0.380653,1
1098,5098257,Airline D,534,Airport 2,Airport 5,7,4,10,Type C,0.368529,1.0,4.671505,0.35726,1
1099,5420448,Airline A,662,Airport 1,Airport 2,0,5,3,Type A,0.795418,38.22222,1.933748,0.054813,1
1100,3747269,Airline E,646,Airport 3,Airport 2,8,4,10,Type A,0.712677,19.0,1.134719,0.464033,0
1101,1239426,Airline A,391,Airport 4,Airport 2,1,7,3,Type E,0.911684,57.33333,4.394274,0.836208,1
1102,7854683,Airline A,481,Airport 2,Airport 2,13,1,5,Type A,0.885061,15.0,0.336565,0.180366,1
1103,2582968,Airline A,502,Airport 1,Airport 2,12,4,4,Type A,0.38173,32.0,1.234821,0.163865,0
1104,3043656,Airline C,455,Airport 2,Airport 4,15,2,6,Type C,0.643535,2.0,0.400591,0.471851,1
1105,7876046,Airline E,600,Airport 4,Airport 5,1,3,12,Type B,0.393705,79.0,4.821071,0.370603,1
1106,8329038,Airline A,634,Airport 3,Airport 4,3,3,8,Type B,0.525544,12.0,0.203512,0.561281,1
1107,2397266,Airline E,452,Airport 3,Airport 4,11,6,8,Type C,0.554679,22.0,0.756201,0.947074,1
1108,322571,Airline C,501,Airport 4,Airport 2,15,2,11,Type D,0.396343,2.666667,4.7752,0.760886,0
1109,6321818,Airline C,589,Airport 3,Airport 2,9,4,4,Type A,0.463894,58.0,3.110788,0.687058,1
1110,9143621,Airline A,606,Airport 1,Airport 2,2,2,1,Type A,0.308342,29.33333,2.18797,0.467929,0
1111,6926860,Airline A,449,Airport 1,Airport 2,3,6,7,Type A,0.707646,1.0,0.041017,0.32328,1
1112,4553958,Airline B,547,Airport 1,Airport 2,5,5,6,Type B,0.75896,5.0,2.095475,0.540264,0
1113,3531556,Airline A,430,Airport 1,Airport 2,22,4,5,Type A,0.529741,8.888889,2.461164,0.996124,1
1114,2746719,Airline C,605,Airport 3,Airport 4,4,7,4,Type C,0.97768,4.666667,2.899095,0.876743,1
1115,7733266,Airline D,427,Airport 3,Airport 5,17,2,6,Type D,0.057226,10.0,4.248414,0.445515,1
1116,5840904,Airline D,511,Airport 2,Airport 2,2,5,8,Type A,0.589161,80.89444549999997,4.817797,0.24622,1
1117,3179159,Airline E,452,Airport 2,Airport 3,9,6,6,Type E,0.583601,32.0,3.425203,0.225344,0
1118,1941562,Airline E,401,Airport 1,Airport 3,10,5,3,Type C,0.036296,76.0,1.638152,0.033988,1
1119,5259714,Airline B,442,Airport 5,Airport 4,18,4,9,Type A,0.22457,17.0,1.543035,0.842664,0
1120,4663415,Airline B,465,Airport 2,Airport 5,13,6,3,Type D,0.905543,37.0,0.356387,0.264838,1
1121,9673979,Airline A,624,Airport 2,Airport 2,20,6,4,Type C,0.544514,18.0,2.138861,0.358999,0
1122,6413429,Airline E,452,Airport 3,Airport 5,10,6,5,Type A,0.436386,7.333333,4.576947,0.809216,0
1123,6082186,Airline C,507,Airport 5,Airport 2,20,1,11,Type C,0.415496,21.0,2.590312,0.120024,0
1124,6667757,Airline E,432,Airport 1,Airport 2,3,6,2,Type A,0.888161,16.0,4.554975,0.461234,1
1125,7548470,Airline C,592,Airport 2,Airport 3,23,1,11,Type A,0.367031,80.89444549999997,4.28571,0.122341,1
1126,3236932,Airline D,605,Airport 5,Airport 4,21,5,10,Type D,0.859167,20.0,4.920936,0.441849,1
